9.635353088378906250e-01
9.755979180335998535e-01
9.870012998580932617e-01
9.896358251571655273e-01
9.919694066047668457e-01
9.908542037010192871e-01
9.880458116531372070e-01
9.819025397300720215e-01
9.654421806335449219e-01
9.472004175186157227e-01
