3.238911041989922523e-03
1.935915090143680573e-03
1.859154668636620045e-03
1.283888937905430794e-03
6.779170944355428219e-04
8.208554936572909355e-04
9.786318987607955933e-04
1.806274056434631348e-03
1.826528459787368774e-03
5.007593892514705658e-03
