1.824407663661986589e-04
1.705081194813828915e-05
2.220790338469669223e-05
1.011210260912775993e-04
1.942595918080769479e-05
1.748051909089554101e-05
1.843019163061399013e-05
1.184790289698867127e-05
3.607074904721230268e-05
2.494509135431144387e-05
