8.272222280502319336e-01
8.697504401206970215e-01
9.436339735984802246e-01
9.647988677024841309e-01
9.875292181968688965e-01
9.932659864425659180e-01
9.963800907135009766e-01
9.951550364494323730e-01
9.989711642265319824e-01
9.989165663719177246e-01
