9.904166460037231445e-01
9.863857626914978027e-01
9.986737370491027832e-01
9.964089989662170410e-01
1.000000000000000000e+00
9.998947978019714355e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
