1.175923109054565430e+00
6.249268054962158203e-01
3.480031490325927734e-01
2.084060162305831909e-01
3.238327503204345703e-01
3.460821881890296936e-02
6.609018146991729736e-02
5.977606773376464844e-02
2.587967552244663239e-02
1.857207529246807098e-02
