8.388888835906982422e-01
8.788800835609436035e-01
9.277188181877136230e-01
9.590517282485961914e-01
9.867498278617858887e-01
9.932659864425659180e-01
9.927601814270019531e-01
9.951550364494323730e-01
9.989711642265319824e-01
9.967497587203979492e-01
