1.040469169616699219e+00
6.081914901733398438e-01
4.729718565940856934e-01
2.124394774436950684e-01
2.573643624782562256e-01
1.757659576833248138e-02
8.796416223049163818e-02
8.404824137687683105e-02
1.119323540478944778e-02
8.022983372211456299e-02
